school,gender,age,geread,gevocab
6387,1,109,3.7,11
6387,2,106,5.2,5
6387,1,100,3.9,4.8
6387,1,109,4.9,4.2
6387,2,109,3.5,5
6387,2,113,3.2,4
6387,1,111,6.4,11.2
6387,2,123,1.3,2.5
6387,2,109,4.1,3.7
6387,2,112,4,4.2
6387,2,111,3.8,8.2
6387,2,107,1.6,2.1
6387,1,108,5.8,5
6387,2,108,4,4.7
6387,2,99,6.4,3
6387,1,105,4.8,5
6387,1,112,3.1,3.2
6387,2,122,2.7,3.1
6387,2,109,2.8,3.4
6387,1,106,2.3,4.1
6387,2,113,1.6,2.2
6387,1,104,2.7,3.4
6387,1,112,4,7.4
6387,1,106,2.1,3
6387,1,102,1.9,2.9
6387,1,106,2.2,2.7
6387,2,102,3.9,2.9
6387,1,111,6.4,6.4
6387,2,110,2.9,3.7
6387,2,106,5,6.2
6387,2,112,12,6.8
6387,1,112,4.2,2.2
6387,1,111,3.1,3.8
6387,2,102,4.6,3.2
6387,1,103,3,2.7
6387,1,110,3.3,4.4
6387,2,113,2.9,4
6393,1,108,4.6,11.2
6393,2,107,7,4.2
6393,2,112,4.1,6.7
6393,1,102,4.4,3.1
6393,1,105,3,5
6393,1,104,2.5,6.3
6393,2,106,4.9,4.4
6393,1,112,6.4,11.2
6393,2,111,4.5,3.4
6393,1,105,5.2,4.7
6393,2,104,4.5,4.2
6393,1,102,3.1,2.2
6393,1,111,7.8,4.7
6393,2,109,12,4.8
6393,1,89,4.8,5
6393,2,103,2.4,3.8
6393,1,101,3.7,5.1
6393,1,102,2,2.3
6393,1,102,2,4.4
6393,1,109,6.4,6.7
6393,1,110,2.7,4.1
6393,1,104,2.7,3.5
6393,1,112,4.7,3.8
6393,2,109,6.4,11.2
6393,2,95,2.7,2.9
6393,2,121,3.3,3.4
6393,2,123,3.4,3.3
6393,1,104,2.6,2.9
6393,2,112,6.4,6.7
6393,1,105,7.2,7.5
6393,1,104,2.8,3.7
6393,2,109,4.3,3.9
6393,2,109,3.7,4.6
6393,1,128,5,5.5
6393,2,105,6.4,4.7
6393,2,113,2.8,5.2
6393,2,112,5,3.3
6393,2,108,7.3,5.5
6393,1,108,5.8,5.2
6393,1,112,3.7,3
6393,1,101,4.8,4.2
6393,1,122,2.4,3
6393,2,107,8.2,7.5
6393,2,116,4.8,4.2
6393,1,110,4.9,11.2
6393,1,107,1.8,3.9
6393,1,103,4.4,4.8
6393,1,107,5,6.8
6393,2,110,4.6,4.1
6393,2,109,4,4.2
6393,1,109,4.7,6.2
6393,1,109,4.8,11
6442,1,111,4.9,4.7
6442,2,108,4.3,3.5
6442,1,111,2.9,2.1
6442,1,101,3.1,2.7
6442,2,104,3.5,6.8
6442,2,108,3.7,3.4
6442,1,102,4.9,5
6442,2,103,6.4,4.3
6442,2,113,3.1,2.8
6442,1,101,2.8,3.4
6442,2,105,2.1,2.1
6442,2,120,2.3,2.7
6442,1,120,2,2.5
6442,2,111,2.8,2.5
6442,1,104,4.5,2.9
6442,1,107,12,7.5
6442,2,106,2,2.9
6442,1,106,4.6,6.4
6442,1,106,2.8,4.2
6442,1,110,2,2.1
6442,2,106,2.7,4.3
6442,2,102,12,3.8
6442,1,106,4.9,7.5
6442,2,104,2.2,3.3
6442,1,101,3.5,3.4
6442,2,105,1.6,2.9
6442,1,102,2.9,4
6442,2,104,2.5,3.5
6442,2,102,3.2,2
6442,2,109,12,7.5
6442,2,119,4.8,3.2
6442,1,105,3.1,3.2
6442,1,105,2.1,3.9
6442,2,105,12,4.5
6442,2,110,4.6,11.2
6442,1,102,2.3,2.7
6442,2,105,2.9,2.3
6442,2,111,5,2.6
6442,1,111,5.8,4.2
6442,1,107,3.6,3.7
6442,2,106,6.4,3.9
6454,2,124,1.9,2.5
6454,1,112,12,11.2
6454,1,109,2.6,2
6454,1,106,7.3,5.2
6454,1,101,3.1,3.9
6454,2,108,4.3,3.9
6454,1,106,3.1,3.1
6454,1,114,3.8,11.2
6454,1,114,3.7,3.7
6454,2,110,3.3,3.1
6454,2,109,5.2,3.3
6454,1,122,3,4.1
6454,1,102,5.1,6.9
6454,1,101,2.3,3.2
6454,2,119,4.4,6.2
6454,1,106,12,5.7
6454,1,103,1.4,2.1
6454,1,101,2.7,3.6
6454,2,101,2.6,3
6454,2,108,3.3,2.3
6454,1,108,3,2.2
6454,1,109,4.2,3.1
6454,2,101,1.9,2.1
6454,2,95,3,2.3
6454,1,109,3.2,2.9
6454,1,103,3.3,4.6
6454,2,111,5.2,3.5
6454,2,109,6.4,3.6
6454,2,112,3.9,2.8
6454,1,111,4.9,4.1
6454,1,106,3.6,2.6
6454,1,104,4.7,3.4
6454,2,112,12,11.2
6454,2,105,3,5
6454,1,111,3,4.6
6454,1,106,2.4,2.2
6454,2,103,1.7,2.6
6454,2,110,4.8,11.2
6454,1,110,4.5,2.9
6454,2,104,2,2.4
6454,1,108,8.2,6.7
6454,2,104,5,4.3
6454,2,101,4.5,3.3
6454,1,101,2.7,3
6454,2,102,12,11.2
6454,1,105,3.7,7.5
6454,1,108,3.1,6.7
6454,1,103,4.7,7.5
6454,1,105,5.4,5.4
6454,1,111,3.1,5.5
6454,2,101,4.1,2.8
6454,1,110,12,11.2
6454,2,111,3.7,4.1
6454,1,120,3,3.2
6454,1,105,4.8,3.6
6454,1,108,3.8,3.5
6454,1,109,2.8,3.3
6454,2,105,1.3,1.8
6454,1,108,2.3,3.4
6454,1,103,4.4,3
6454,1,109,6.4,3.1
6454,1,107,3.7,6.2
6454,2,110,3.4,3.8
6454,2,105,1.2,1.8
6454,1,107,2.9,3
6454,2,101,10.6,3.9
6454,2,105,12,2.8
6454,2,101,2.8,3.6
6454,2,113,3.8,3.1
6817,2,103,2.8,2.1
6817,1,108,2.9,3
6817,2,111,2.8,3.1
6817,1,110,2.7,2.1
6817,1,106,6.4,2.6
6817,1,106,12,5
6817,2,109,3.9,4.5
6817,2,98,3.9,3.4
6817,1,103,2.7,1.9
6817,2,107,4.3,4.2
6817,1,103,2.4,3.2
6817,1,112,4,6.4
6817,1,102,2.8,3.1
6817,1,110,3,3.2
6817,1,108,5.8,6
6817,1,101,3.1,2.7
6817,1,103,3.3,2.9
6817,1,106,12,4.2
6817,1,111,4.8,6.4
6817,2,109,3.2,4.4
6817,2,99,6.9,3.8
6817,2,103,3.4,2.4
6817,1,116,12,4.2
6817,1,104,2.6,2.2
6817,1,110,3.2,3.5
6817,1,111,6.4,3
6817,2,103,2.6,3
6817,1,106,3.7,3.4
6817,2,108,3.3,2.8
6817,2,97,1.6,2.3
6817,1,108,3.9,2.9
6817,2,108,4.8,5.1
6817,2,110,8.2,4.4
6817,2,110,2.4,2.1
6817,2,111,3.1,3.3
6817,2,100,12,11
6817,2,111,8.7,4.2
6817,2,105,4.9,4.3
6817,1,109,2.2,1.9
6817,1,105,6.4,4.2
6817,1,105,3.5,7.3
6817,1,107,4.3,2.8
6817,1,101,3.1,3.8
6817,2,117,2.9,3.6
6817,1,100,3.3,2.5
6817,1,111,2.2,2
6817,1,100,6.4,11.2
6817,1,105,5,6.7
6817,1,105,4.7,6.7
6817,2,105,2.6,2.3
6817,1,109,10.6,4.7
6817,2,101,4.5,3.1
6817,1,108,2.4,2.4
6817,2,108,3.1,4.2
6817,1,109,7.2,4.1
6817,2,107,8.7,11.2
6817,1,109,3.9,2.9
6817,1,102,3.5,3.5
6817,2,115,2,2.4
6817,1,111,6.4,3
6817,2,111,3.2,6.2
6817,1,105,6.3,8.4
6817,2,113,4.5,3.7
6817,1,112,12,7.5
6817,2,111,4.8,3.4
6817,1,107,4.1,4
6817,2,107,2.8,9.3
6817,1,104,2.8,2.3
6817,1,112,8.2,2.8
6817,1,112,7.6,4.8
6819,2,104,2.9,2.5
6819,2,108,6.4,4.4
6819,1,106,4.2,8.1
6819,2,102,3.9,4
6819,2,111,12,11
6819,1,95,2.2,2.4
6819,1,110,6.4,6.7
6819,2,103,4.7,6.8
6819,1,107,6.4,5.2
6819,1,103,2,3.2
6819,1,105,4.3,11
6819,1,107,2.4,2.6
6819,2,109,2.3,2.3
6819,1,104,2.8,4.1
6819,2,101,10.6,7.5
6819,1,109,2.9,4.3
6819,1,99,3.3,5
6819,2,103,4.9,4.5
6819,2,101,3.8,4.7
6819,1,115,3.2,2.1
6819,1,110,4.9,6.2
6819,2,109,3,6.2
6819,2,104,3.3,2.9
6819,2,113,4.6,6.2
6819,2,103,2.6,3.8
6819,1,113,3.6,2.8
6819,1,108,12,11.2
6819,1,102,12,11.2
6819,2,109,4.3,6
6819,2,110,3.4,2.3
6819,2,108,5,5
6819,1,105,10.6,7.5
6819,1,111,2.6,2.8
6819,1,110,12,5
6819,1,112,8.7,11.2
6819,2,111,3.9,4.3
6819,2,111,4.8,2.6
6819,1,108,4.7,4.8
6819,2,107,2.9,2.6
6819,2,103,3.9,3.3
6819,1,111,4.8,6.7
6819,2,101,6.6,4.6
6819,1,109,3.7,3.4
6819,2,110,3.5,4.9
6819,2,103,6.9,11.2
6819,1,98,2.9,4.7
6819,1,111,2.8,3.1
6819,1,113,3.8,8.9
6819,1,102,8.2,5
6819,1,115,1.8,4
6819,2,104,12,11.2
6819,2,118,2.5,1.9
6819,1,95,4.3,4.5
6819,1,106,8.7,3.1
6819,2,112,9.2,11.2
6819,1,112,6.4,6.2
6819,2,104,3,4.9
6819,1,109,4.2,3.1
6819,1,113,2.7,2.7
6819,1,105,3.1,2.4
6819,2,110,12,11
6819,1,106,10.6,6.7
6819,2,107,3.9,2.9
6819,1,111,2.7,1.8
6819,1,102,5,3.4
6819,2,99,7.8,7
6819,1,105,12,5
6819,2,107,4.1,3.6
6819,1,110,10.6,11.2
6819,2,110,2.2,3
6819,2,107,3,2.6
6819,1,112,2.2,4.5
6823,2,110,3.9,2.1
6823,1,106,3.7,5
6823,2,114,2.3,2.7
6823,1,102,2,2.5
6823,2,105,6.4,5.7
6823,1,105,7.8,7.5
6823,1,94,4.4,3.6
6823,1,106,1.8,1.8
6823,1,113,2.6,3.3
6823,1,110,2.4,2.4
6823,2,108,3.9,3.1
6823,1,102,3.8,3.9
6823,2,106,4.4,2.3
6823,1,112,3.2,2.8
6823,1,101,3.4,4.2
6823,2,98,4.9,4.7
6823,2,107,3.1,3
6823,1,100,2.4,2.8
6823,2,100,4.6,4.4
6823,1,104,3,3.6
6823,1,106,12,6.9
6823,1,110,4.4,6.7
6823,1,103,4.5,8.4
6823,2,106,2.5,2.2
6823,2,102,8.3,3.5
6823,2,104,6.4,3.7
6823,2,104,3.2,3.6
6823,2,120,7.6,6.7
6823,2,106,3.6,3.2
6823,1,103,12,8.4
6823,2,103,3.6,2.7
6823,1,103,4.8,6.7
6823,1,105,4.9,3.4
6823,1,105,10.6,11
6823,1,107,8.2,6.7
6823,2,109,4.9,4.3
6823,2,108,3.6,4.2
6823,1,105,1.8,2.8
6823,2,109,4.1,6.8
6823,1,103,3,2.9
6823,2,108,4.2,3.1
6823,1,104,4.7,2.2
6823,2,111,0.9,1.7
6823,1,112,2.1,3.4
6823,1,111,8.2,3.4
6823,1,107,4.9,4.7
6823,1,107,2.7,4.6
6823,1,107,2.6,2.4
6823,1,108,3.9,3.6
6823,2,106,6,11.2
6823,1,102,4.3,7.5
6823,2,104,12,11
6823,2,113,12,10.9
6823,2,109,4.3,6
6823,1,105,8.7,11.2
6823,2,112,12,6.4
6823,2,107,12,8.2
6823,2,111,7.8,11
6823,1,105,3.6,3
6823,2,110,2.9,2.8
6823,1,111,2.4,2.8
6823,1,106,3.3,5.2
6823,1,98,2.5,3.3
6823,2,104,12,2.6
6823,1,112,3.4,4
6823,1,104,12,7.5
6823,2,109,3.2,2.7
6823,1,102,4.9,4.3
6823,2,112,8.3,4.9
6823,2,112,4.7,10.9
6823,1,101,4.3,2.8
6928,2,110,8.2,7.5
6928,1,110,2.8,2.5
6928,1,106,7.8,5
6928,2,111,3.5,5.4
6928,2,109,8.3,7.5
6928,2,111,12,11.2
6928,2,104,3.9,5.5
6928,2,115,3.3,2.7
6928,1,117,3.2,2.5
6928,2,112,7.3,4.3
6928,1,103,1.8,2.8
6928,2,103,3.8,3.1
6928,1,107,3.5,3.7
6928,2,109,12,11.2
6928,2,102,8.7,6.3
6928,2,111,6.3,3.8
6928,2,109,12,3.8
6928,2,107,2.8,3.5
6928,1,106,5,11.2
6928,1,112,3,6.4
6928,1,105,2.8,6.2
6928,1,107,5.2,3.3
6928,1,103,7.2,4.3
6928,2,111,2.8,2.8
6928,1,107,3.3,3
6928,2,107,3.1,2.5
6928,2,111,4.4,1.8
6928,1,108,2.8,3.2
6928,2,110,7.8,2.6
6928,2,111,4.8,4.6
6928,2,105,3.2,2.9
6928,2,111,8.2,2.5
6928,2,106,7.5,4.4
6928,2,110,4.5,5.7
6928,1,116,4.3,3.5
6928,2,109,8.2,6.2
6928,1,101,3.7,2.8
6928,1,108,3.9,3.3
6928,2,106,4.9,4.8
6928,1,105,4.8,4
6928,2,110,2.2,3
6928,1,108,7.6,4.3
6928,1,104,4.5,6.7
6928,1,116,2.2,2.7
6928,2,103,6.3,3.7
6928,2,102,3.9,3.6
6928,2,104,6.2,4.1
6928,2,110,3.1,3
6928,1,117,2.5,1.9
6928,1,105,2.9,3.8
6928,1,111,3.9,4.8
6928,2,106,3.7,6.3
6928,2,102,3.2,3.7
6928,1,110,2.4,3.9
6928,2,111,12,11.2
6928,1,113,4.1,2.7
6928,2,106,1.2,1.8
6928,2,105,3.8,3
6928,2,110,3.9,4.1
6928,1,105,3.2,3.1
6928,1,108,2.4,3.8
6928,1,96,6.4,3.9
6928,1,103,12,3.5
6928,2,109,2.9,3.6
6928,1,108,2.7,2.2
6928,1,107,10.6,6.7
6928,2,109,3.8,4.6
6928,2,101,4,3.7
6928,2,110,8.2,5
6928,2,112,3.3,6.8
6928,1,110,3.7,3
6928,2,105,4.6,3
6928,1,102,7.8,4.5
6928,1,105,1.9,1.5
6928,2,105,3.8,8.4
6928,2,102,4.5,4.4
6928,1,111,12,8.9
6941,2,111,6.4,7.2
6941,1,104,2.6,3
6941,2,108,4.1,5
6941,2,102,3.6,3.1
6941,1,107,12,5.5
6941,2,102,3.6,3.5
6941,2,112,2.8,3.5
6941,1,110,2.9,3.1
6941,1,108,3.2,3.4
6941,1,111,12,6.7
6941,1,102,2.4,2.1
6941,1,101,2.4,2.1
6941,2,113,6.4,8.2
6941,1,105,2.9,2.6
6941,2,104,4.4,4.5
6941,1,104,12,10.9
6941,2,103,4.3,7.5
6941,1,106,4.1,7.5
6941,2,104,2.7,2.4
6941,2,109,3.1,6.2
6941,2,109,6.4,3.1
6941,1,105,2.3,1.8
6941,1,106,4.9,4.7
6941,1,101,6.4,4.3
6941,2,104,2.3,3.3
6941,1,111,2.4,1.7
6941,2,104,3.5,2.9
6941,1,105,2,3.3
6941,2,102,4.9,4.2
6941,1,104,4.2,6.2
6941,1,111,2.5,2.8
6941,2,106,2.9,3.1
6941,2,105,3.7,6.3
6941,1,102,4.4,3.8
6941,1,110,3.3,3.3
6941,2,103,7.2,6.9
6941,2,110,4.7,2.8
6941,2,109,1.6,2.4
6941,1,101,2.8,2.4
6941,2,104,2.7,2.7
6941,1,105,8.2,2.1
6941,1,104,4,3.5
6941,1,105,2.7,4.9
6941,1,104,3.3,3.7
6941,2,109,4.3,3
6941,2,102,2.1,2.1
6941,2,101,2.5,2.9
6941,1,110,2.2,2.8
6941,1,100,2.8,4.3
6941,2,102,2.4,4.3
6941,1,106,7.5,3.2
6941,1,112,4.4,3.6
6941,1,106,3.1,2.6
6941,1,94,2.6,3.3
6941,1,107,4.8,4
6941,1,104,3.7,7.2
6941,1,111,4.4,5
6941,2,105,1.8,2.5
6941,1,107,1.8,1.8
6941,1,107,2.8,3.4
6941,2,112,3.9,4.4
6941,2,109,4.9,10.9
6941,2,102,8.3,3.7
6941,2,103,2.9,2.4
7102,2,111,8.7,5.1
7102,2,109,8.2,3.4
7102,2,109,2.1,2.6
7102,1,118,3.5,2.8
7102,1,106,5.8,3.3
7102,1,101,6.4,3.9
7102,1,102,5.8,5.4
7102,2,111,2.6,2.8
7102,2,111,2,2.2
7102,1,115,3,3
7102,1,106,3.6,6.2
7102,1,106,3.9,4.6
7102,2,110,1.4,1.9
7102,2,105,3.4,2.6
7102,2,105,3.4,2.6
7102,2,108,2.9,3.2
7102,2,103,4.9,3.5
7102,2,101,4.6,5.7
7102,1,103,1.6,2.2
7102,2,108,3.7,2.7
7102,2,109,2.8,3.1
7102,1,110,2.9,3.1
7102,2,106,4.9,4.5
7102,1,108,1.8,1.8
7102,1,112,4.8,6.2
7102,2,109,6.4,5
7102,2,106,4.9,4.8
7102,1,105,4.3,4.7
7102,2,110,3.9,2.9
7102,1,102,1.8,2.1
7102,2,112,2,2.2
7102,2,100,5,6.7
7102,2,112,3.8,2.5
7102,1,118,3.7,3
7102,2,102,3,6.2
7102,1,108,4.2,3.4
7102,2,103,3.8,3.8
7102,1,108,4.7,4.7
7102,2,110,4.6,4.2
7102,2,112,5,3
7102,1,107,4.4,5.2
7102,2,112,4.4,3
7102,1,103,4.7,3.7
7102,2,108,4,4.1
7102,2,110,5.8,4.7
7102,1,105,2.2,3.5
7102,1,103,7.2,6.2
7102,2,115,3.1,2.4
7102,1,105,2.7,3.2
7102,2,100,6.4,4.8
7102,1,101,3.3,3.8
7102,2,113,3.1,3.4
7102,1,123,5,4.5
7102,2,117,4.1,2.3
7102,2,103,6.4,4.1
7102,2,108,2.8,2.7
7102,2,102,4.9,10.9
7102,2,108,3.3,4.1
7102,1,105,5,11
7102,1,114,3.1,3
7102,2,114,2.2,6.9
7102,1,108,2.2,3.1
7102,1,107,1.9,1.7
7102,2,109,4.4,2.9
7102,1,100,4.3,3.7
7102,2,110,4.8,2.9
7102,2,109,3.2,5.4
7102,2,104,3.9,4.6
7102,1,104,3.8,5
7102,2,105,7.6,5
7102,2,108,8.3,4.6
7102,2,111,6.4,7.6
7102,2,110,6.4,7.6
7102,2,107,3.1,3.1
7102,2,110,4.6,3.5
7102,2,106,6.4,4.3
7102,1,98,4.7,4.6
7102,2,118,2.3,3.3
7102,1,110,2.7,2.4
7102,2,107,6.4,3.6
7102,2,109,2.7,2
7102,2,107,7.6,11.2
7102,2,113,2.7,3
7102,2,115,2.5,2.2
7102,1,111,2.5,3.7
7102,1,109,1.6,3.9
7102,1,105,12,4.9
7102,2,110,4.3,4.9
7102,2,103,3,2.9
7102,2,117,3.7,3.2
7102,2,108,5.8,7.3
7102,2,105,2.7,3.6
7102,1,111,3,4.6
7102,2,105,3.3,4.5
7102,1,106,9.2,4.3
7102,1,110,7.3,4.2
7102,2,101,3.3,3.5
7102,2,114,3.8,2.6
7102,2,105,3.9,3.9
7102,2,102,4.5,3.6
7102,1,112,4.3,11.2
7102,2,95,5,4.2
7102,2,111,4.3,5
7102,1,112,1.7,2.4
7102,2,106,3.7,4.7
7102,1,109,4.6,5
7102,2,123,3.9,2
7102,2,117,5.8,2.1
7102,2,104,4,2.6
7102,1,108,2.5,3.1
7102,1,111,2.9,4.1
7102,2,106,2.3,3.9
7102,2,113,6.4,6.9
7102,1,110,3.4,2.7
7102,2,113,1.6,3.1
7102,2,112,3.5,7.5
7102,2,102,4.3,3.6
7102,2,107,4.3,4.4
7102,1,103,6.4,6.4
7102,2,112,2.6,4.6
7102,1,112,2.7,2.5
7102,1,103,5.8,4.5
7102,1,101,4.3,2.8
7102,1,110,3.7,6.2
7102,2,107,2.2,2.8
7102,2,106,4.9,5
7102,2,112,5,4.3
7102,1,104,2.9,4.1
7102,1,108,4.8,4.5
7102,1,112,2.5,3.2
7164,1,108,3.1,2.4
7164,1,106,6.4,5
7164,2,115,2.7,1.7
7164,1,113,2.7,2.4
7164,2,106,2.5,4
7164,2,91,12,6.2
7164,2,101,4.9,4.6
7164,1,106,1.4,2.1
7164,1,104,3,2
7164,1,102,3.5,1.9
7164,2,106,1.5,1.7
7164,2,104,4.9,3.3
7164,1,102,5.4,4.4
7164,1,110,2.6,2.5
7164,1,111,2.4,2.3
7164,2,111,7.8,5.2
7164,1,107,4.4,4.2
7164,1,112,5.8,3.7
7164,2,108,2.9,3.3
7164,2,105,6.4,10.9
7164,2,110,4.9,6.8
7164,2,106,3.4,3
7164,1,103,2,2.9
7164,2,112,12,11.2
7164,2,103,5.8,4.8
7164,1,104,4.1,11
7164,2,103,3.1,5
7164,1,101,5,3.3
7164,2,103,3,5
7164,2,111,1.7,3.3
7164,1,108,1.9,3
7164,2,112,4.6,2.3
7164,1,106,3,5
7164,1,111,4.5,7.3
7164,2,107,4.4,7.5
7164,1,100,2.2,2
7164,1,104,4.6,5.5
7164,2,99,4,4.5
7164,1,106,3.1,2.9
7164,1,103,4.7,7.5
7164,2,103,4,3.2
7164,2,110,3.1,6.2
7164,1,102,3.5,4.5
7164,2,109,2.4,3.4
7164,1,101,2,3.7
7164,1,108,4.7,4.4
7164,1,103,2.5,3.4
7164,2,103,6.4,6.7
7164,2,103,4.3,3.8
7164,1,106,2.8,2.9
7164,2,107,4,5.4
7164,1,103,2.4,3.1
7164,1,102,0,3
7164,2,109,1.8,2.6
7164,1,105,2.2,3.8
7164,2,102,2.4,2.6
7164,1,103,2,2.5
7164,1,104,4.8,7.4
7164,2,110,0.4,0.9
7164,1,112,2.8,3.1
7164,2,107,6.4,3.1
7164,2,112,6.4,4.3
7164,1,100,4.9,2.3
7164,2,93,1.9,2.6
7164,1,114,1.7,1.8
7164,2,109,4,6.2
7164,1,108,4.2,2.5
7164,1,104,3.7,11.2
7164,1,108,6.4,8.4
7164,2,111,3.7,3.8
7218,1,119,4.6,3.7
7218,1,107,3.9,2.6
7218,2,106,4.4,3
7218,2,100,3,2
7218,1,100,5.8,5.4
7218,1,110,2.4,2.4
7218,1,106,4.8,4.2
7218,2,110,2.4,2.9
7218,2,110,5.8,6.7
7218,1,111,3.8,10.9
7218,1,120,1.7,2.8
7218,2,108,4.7,6.2
7218,1,109,2.9,3.4
7218,1,101,3,2.9
7218,1,114,2.4,2.3
7218,1,110,2.8,2.7
7218,1,114,2.5,1.6
7218,2,109,5.8,4.9
7218,2,103,5.8,4.4
7218,2,110,4,5.4
7218,2,101,2.7,2.5
7218,1,104,4.7,6.7
7218,2,107,2.8,4.7
7218,1,106,3.3,4.3
7218,1,105,4.1,4
7218,1,112,3.8,6.2
7218,2,105,2.7,4.5
7218,2,101,6.4,7.3
7218,2,112,6.4,4.9
7218,2,108,5.8,5.5
7218,1,107,4,4.4
7218,1,105,2.9,5
7218,1,103,4.7,8.2
7218,1,100,4.9,5.4
7218,2,111,3.2,6.5
7218,2,102,2.8,3
7218,1,108,6.4,8.2
7218,1,112,3.5,4.5
7218,2,108,4.5,5.2
7218,1,111,4.5,4.9
7218,2,108,8.7,2.5
7218,2,117,8.2,5
7218,2,105,3.3,4.9
7218,2,111,4.6,9.3
7218,2,100,4.6,5.8
7218,2,111,2.6,3.7
7218,1,105,8.3,11.2
7218,2,111,1.8,2.7
7218,1,110,1.9,2.5
7218,1,120,3,3.5
7218,1,106,4.4,3.2
7218,1,105,2.8,4.6
7218,2,104,1.4,2.5
7218,1,99,2.6,2.7
7218,2,98,3,3.6
7218,2,112,3.2,4.6
7218,1,106,4.8,3.4
7218,2,107,4.3,3.9
7218,2,104,4.3,3.8
7218,2,115,4.8,6.7
7218,1,102,12,5.7
7218,1,101,3,4.9
7218,2,108,1.9,2.8
7218,1,98,6.4,6.2
7218,2,108,4.3,3.6
7218,1,104,4.5,4.7
7218,2,110,3.7,2.8
7218,2,106,4.1,4
7218,2,113,4.1,6.3
7218,2,119,2.1,1.9
7218,1,103,3.1,2.6
7218,2,123,2.1,1.9
7218,1,99,3.3,3.5
7218,1,109,4.3,5.5
7218,2,119,1.6,3.7
7218,1,113,4.1,4.7
7218,2,106,3.5,3.6
7218,2,97,6.4,11.2
7218,2,107,2.8,10.9
7218,2,112,3.7,4.9
7218,1,112,6.4,4.6
7218,2,100,4.3,10.9
7218,1,107,4.9,5.8
7218,1,105,3.8,8.2
7218,1,99,7.6,4.3
7218,2,113,4.9,4
7218,2,111,2.7,1.8
7218,1,111,4.6,7.6
7218,1,110,4.9,7.6
7218,1,115,6.4,10.9
7218,1,100,3.3,3.8
7218,2,109,4.8,3.7
7218,1,109,10.6,11.2
7218,2,109,3.6,2.4
7218,1,111,9.2,9.3
7218,1,111,8.2,7.3
7218,2,107,6.4,5
7218,1,108,4.5,3.4
7218,2,105,6.4,8.2
7218,1,102,6.4,7.2
7218,1,107,3.8,4.1
7218,2,102,6.4,7.5
7218,1,104,1.9,2.4
7218,2,119,3.1,4.9
7218,2,109,4.9,8.2
7218,1,109,3.9,4.3
7218,1,109,12,11.2
7218,1,104,3.7,5
7218,2,110,6.4,8.1
7218,1,102,3,2.9
7218,1,100,4.8,7.5
7218,2,114,7.3,2.7
7218,1,105,3.1,3.1
7218,1,101,3.5,3.3
7218,2,103,2.1,3.1
7218,1,107,1.6,2.6
7218,1,100,5,5.5
7218,2,111,10.6,6.4
7218,2,104,8.3,4.5
7218,2,105,6.4,3.5
7218,2,107,5.8,3
7218,1,101,3,3.1
7218,1,105,4.2,11.2
7218,1,111,4.3,3.1
7218,1,122,3.7,6
7218,2,105,4.8,6.7
7218,2,111,3.5,2.9
7218,1,112,7,7.5
7218,1,109,12,11
7218,1,112,12,7.5
7218,1,108,4.7,4.9
7218,2,103,4.3,4.7
7218,1,106,12,4.4
7218,2,106,12,5.5
7218,2,101,3.1,3.3
7218,2,100,4.7,5
7218,2,109,3.8,4.4
7218,2,103,4.8,8.2
7209,2,107,3.1,6.2
7209,2,101,2.3,2.5
7209,1,102,2.5,4
7209,2,111,4.2,3.6
7209,1,101,4.2,11.2
7209,2,102,4.7,2.3
7209,2,108,3.3,3.6
7209,1,103,4.8,5
7209,2,104,4.6,3.1
7209,2,105,3,1.8
7209,1,113,3.9,2.8
7209,2,111,3.9,11
7209,1,106,4.3,4.2
7209,2,107,8.7,4.8
7209,1,104,6.4,6.7
7209,2,105,3.9,5
7209,1,107,3.1,4.3
7209,2,117,3.7,7.6
7209,1,116,8.7,6.8
7209,1,106,2.5,2.1
7209,2,107,3.6,3.6
7209,1,110,3,3.5
7209,2,110,4.5,3.8
7209,1,101,2.4,2.7
7209,1,107,3.5,3.4
7209,2,111,8.3,5
7209,1,108,4.7,4.1
7209,1,112,3.5,3.4
7209,2,121,2.9,2.1
7209,1,108,8.3,4.5
7209,2,111,3.6,7.5
7209,2,112,4.9,3.6
7209,1,108,4.3,2.8
7209,2,103,4.1,2.3
7209,1,104,4.7,6.2
7209,1,110,4.4,3.1
7209,2,106,6.3,3.3
7209,1,105,6.4,7.2
7209,2,109,4.8,3.1
7209,1,115,2.5,2.4
7209,2,109,1.7,2.5
7209,1,110,8.2,11
7209,2,105,3.9,4.2
7209,1,102,4.4,2.5
7209,1,107,6.4,6.2
7209,1,112,2.1,1.6
7209,2,103,12,4.1
7209,2,112,3.2,3.6
7209,1,113,6.4,3.5
7209,1,107,5.2,3.1
7209,2,102,2.5,2.1
7209,1,124,3,3
7209,1,103,2.7,3.9
7209,2,121,3.9,2.8
7209,2,106,2.4,2.2
7209,1,107,2.9,3.4
7209,2,120,4.6,3
7209,2,100,5.8,2.9
7209,2,110,3.9,6.7
7209,1,103,6.4,6.5
7209,1,109,4.3,4.2
7209,2,112,4.4,4.4
7209,1,105,3.3,5
7209,1,106,3.1,2.2
7209,1,112,5.8,3.9
7209,1,102,2.5,3.2
7209,2,113,3.1,3.7
7209,1,110,4,2.8
7209,2,107,6.4,3.1
7209,1,102,5,4.7
7209,2,110,4.7,6.2
7209,1,101,3.7,3.6
7209,1,109,4.9,4.7
7209,2,109,4.5,2.7
7209,2,110,6.4,4.8
